"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of Protein Groups"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundances Grouped 126 A"	"Abundances Grouped 126 B"	"Abundances Grouped 127N A"	"Abundances Grouped 127N B"	"Abundances Grouped 127C A"	"Abundances Grouped 127C B"	"Abundances Grouped 128N A"	"Abundances Grouped 128N B"	"Abundances Grouped 128C A"	"Abundances Grouped 128C B"	"Abundances Grouped 129N A"	"Abundances Grouped 129N B"	"Abundances Grouped 129C A"	"Abundances Grouped 129C B"	"Abundances Grouped 130N A"	"Abundances Grouped 130N B"	"Abundances Grouped 130C A"	"Abundances Grouped 130C B"	"Abundances Grouped 131 A"	"Abundances Grouped 131 B"	"Abundances Grouped CV in Percent 126 A"	"Abundances Grouped CV in Percent 126 B"	"Abundances Grouped CV in Percent 127N A"	"Abundances Grouped CV in Percent 127N B"	"Abundances Grouped CV in Percent 127C A"	"Abundances Grouped CV in Percent 127C B"	"Abundances Grouped CV in Percent 128N A"	"Abundances Grouped CV in Percent 128N B"	"Abundances Grouped CV in Percent 128C A"	"Abundances Grouped CV in Percent 128C B"	"Abundances Grouped CV in Percent 129N A"	"Abundances Grouped CV in Percent 129N B"	"Abundances Grouped CV in Percent 129C A"	"Abundances Grouped CV in Percent 129C B"	"Abundances Grouped CV in Percent 130N A"	"Abundances Grouped CV in Percent 130N B"	"Abundances Grouped CV in Percent 130C A"	"Abundances Grouped CV in Percent 130C B"	"Abundances Grouped CV in Percent 131 A"	"Abundances Grouped CV in Percent 131 B"
"False"	"High"	"IsMasterProtein"	"OEU15706.1"	"Aldo/keto reductase [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.842"	"3"	"1"	"2"	"1"	"1"	"319"	"35.8"	"4.78"	"5.24"	"1"	"0"	"2.1"	""	"1.5"	""	"2.0"	""	"1.8"	""	"1.7"	""	"2.6"	"1.5"	"2.5"	"2.2"	""	""	""	""	"1.5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU23070.1"	"MOSC-domain-containing protein [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.839"	"3"	"1"	"2"	"1"	"1"	"384"	"43.4"	"6.30"	"5.65"	"1"	"0"	"1.9"	"2.9"	""	""	""	""	""	""	"1.6"	""	""	"1.4"	""	""	""	"1.9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU18129.1"	"hypothetical protein FRACYDRAFT_238563 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.834"	"2"	"1"	"1"	"1"	"1"	"749"	"85.5"	"4.55"	"2.60"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU20921.1"	"hypothetical protein FRACYDRAFT_180802 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.829"	"2"	"1"	"1"	"1"	"1"	"466"	"52.1"	"5.68"	"3.04"	"1"	"0"	""	"2.1"	""	"4.9"	""	"2.7"	""	""	""	""	""	"3.5"	""	"2.2"	""	""	""	"2.9"	""	"2.9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU13940.1"	"hypothetical protein FRACYDRAFT_242292 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.827"	"1"	"1"	"2"	"1"	"1"	"1389"	"147.3"	"4.48"	"6.05"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU18900.1"	"hypothetical protein FRACYDRAFT_182579 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.827"	"2"	"1"	"2"	"1"	"1"	"547"	"61.7"	"5.29"	"5.58"	"1"	"0"	"7.9"	"10.9"	"9.5"	"14.2"	"11.0"	"10.7"	"8.7"	"0.4"	"13.4"	"9.8"	"19.9"	"10.1"	"9.8"	"12.5"	""	"8.7"	""	"9.8"	"9.4"	"10.6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU18931.1"	"hypothetical protein FRACYDRAFT_274934 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.827"	"8"	"1"	"2"	"1"	"1"	"111"	"11.6"	"5.36"	"5.74"	"1"	"0"	"9.8"	"19.7"	"5.0"	"18.0"	"13.8"	"11.8"	"12.7"	""	"18.7"	"27.7"	"18.5"	"16.8"	"8.7"	"23.2"	""	"19.7"	""	"22.3"	"7.3"	"14.9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU08799.1"	"aldehyde dehydrogenase family protein [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.822"	"2"	"1"	"2"	"1"	"1"	"468"	"50.7"	"5.02"	"6.13"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU18608.1"	"hypothetical protein FRACYDRAFT_236886 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.812"	"1"	"1"	"1"	"1"	"1"	"1260"	"137.2"	"9.58"	"3.02"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU15619.1"	"replication protein A, subunit RPA32 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.812"	"3"	"1"	"2"	"1"	"1"	"287"	"30.7"	"4.82"	"7.38"	"1"	"0"	"64.6"	""	"54.4"	""	"22.5"	""	"19.6"	""	"73.5"	""	"64.1"	""	"33.4"	""	""	""	""	""	"45.8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU15574.1"	"SNF2_N-domain-containing protein, partial [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.811"	"1"	"1"	"1"	"1"	"1"	"886"	"100.8"	"7.85"	"3.68"	"1"	"0"	"8.7"	""	"5.6"	""	"4.1"	""	"4.5"	""	"8.7"	""	"10.7"	""	"8.1"	""	""	""	""	""	"7.6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU13684.1"	"Prefoldin beta-like protein [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.806"	"8"	"1"	"3"	"1"	"1"	"107"	"12.0"	"5.95"	"8.51"	"1"	"0"	""	"3.6"	"2.3"	"4.2"	""	""	"1.1"	""	""	"1.9"	"2.3"	"4.3"	""	"3.8"	""	"4.8"	""	"2.1"	""	"2.5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU12384.1"	"hypothetical protein FRACYDRAFT_244649 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.804"	"1"	"1"	"2"	"1"	"1"	"707"	"78.6"	"5.34"	"6.39"	"1"	"0"	"96.2"	""	"93.3"	""	"51.5"	""	"45.8"	""	"124.3"	""	"85.0"	""	"61.6"	""	"0.4"	""	""	""	"77.6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU15633.1"	"P-loop containing nucleoside triphosphate hydrolase protein [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.797"	"5"	"1"	"2"	"1"	"1"	"186"	"21.2"	"4.78"	"5.20"	"1"	"0"	"6.3"	""	"6.8"	""	"2.9"	""	"2.0"	""	"9.7"	""	"4.6"	""	"3.8"	""	""	""	""	""	"2.7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU20067.1"	"Copine-domain-containing protein [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.796"	"2"	"1"	"2"	"1"	"1"	"644"	"71.1"	"6.19"	"3.97"	"1"	"0"	""	"6.4"	""	"4.7"	""	"2.6"	""	""	""	""	""	"3.4"	""	"5.8"	""	"4.4"	""	"4.4"	""	"3.5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU23612.1"	"hypothetical protein FRACYDRAFT_233784 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.796"	"1"	"1"	"1"	"1"	"1"	"647"	"72.5"	"8.37"	"2.76"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU17014.1"	"hypothetical protein FRACYDRAFT_239615 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.795"	"2"	"1"	"2"	"1"	"1"	"673"	"73.0"	"6.68"	"5.49"	"1"	"0"	""	"2.0"	"4.4"	"4.1"	""	"1.3"	""	""	""	""	""	"2.0"	""	"4.3"	""	"3.1"	""	"2.4"	""	"1.6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU16266.1"	"Vps54-domain-containing protein, partial [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.795"	"1"	"1"	"1"	"1"	"1"	"984"	"110.4"	"4.98"	"3.36"	"1"	"0"	"3.6"	""	""	""	"1.6"	""	""	""	"1.7"	""	"2.6"	""	"1.9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU17215.1"	"thiolase [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.793"	"3"	"1"	"1"	"1"	"1"	"393"	"41.8"	"9.17"	"3.16"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU14867.1"	"hypothetical protein FRACYDRAFT_262122 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.792"	"6"	"1"	"1"	"1"	"1"	"231"	"26.2"	"6.16"	"3.08"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU19430.1"	"N-terminal nucleophile aminohydrolase [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.792"	"4"	"1"	"1"	"1"	"1"	"241"	"26.4"	"6.73"	"2.13"	"1"	"0"	""	"12.5"	""	"15.3"	""	"3.7"	""	""	""	"5.2"	""	"15.7"	""	"13.8"	""	"16.6"	""	"11.7"	""	"10.3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU23379.1"	"hypothetical protein FRACYDRAFT_233551 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.789"	"2"	"1"	"2"	"1"	"1"	"416"	"47.3"	"8.19"	"5.23"	"1"	"0"	"8.4"	"8.5"	"9.3"	"5.8"	"4.3"	"5.5"	"3.9"	""	"10.8"	"3.0"	"11.7"	"9.6"	"20.2"	"11.1"	""	"8.7"	""	"7.9"	"8.2"	"4.3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU19249.1"	"eIF-5_eIF-2B-domain-containing protein [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.785"	"3"	"1"	"1"	"1"	"1"	"238"	"26.6"	"8.27"	"3.07"	"1"	"0"	""	"6.6"	""	"6.0"	""	"4.1"	""	""	""	"3.0"	""	"6.0"	""	"7.1"	""	"4.5"	""	"6.1"	""	"5.2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU10156.1"	"hypothetical protein FRACYDRAFT_150882, partial [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.782"	"4"	"1"	"1"	"1"	"1"	"236"	"26.6"	"5.10"	"3.41"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU09037.1"	"hypothetical protein FRACYDRAFT_249382 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.777"	"1"	"1"	"2"	"1"	"1"	"1419"	"158.4"	"7.78"	"6.12"	"1"	"0"	"3.8"	"6.8"	"3.2"	"5.7"	"1.7"	"1.6"	"1.9"	""	"5.4"	"4.7"	"5.8"	"6.2"	"3.1"	"5.6"	""	"6.9"	""	"2.8"	"2.9"	"3.4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU12165.1"	"hypothetical protein FRACYDRAFT_244424 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.775"	"2"	"1"	"2"	"1"	"1"	"534"	"60.1"	"6.18"	"5.87"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU13958.1"	"acetyl-CoA synthetase-like protein [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.773"	"5"	"1"	"1"	"1"	"1"	"333"	"37.5"	"6.40"	"3.36"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU21853.1"	"hypothetical protein FRACYDRAFT_258825 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.768"	"1"	"1"	"2"	"1"	"1"	"1540"	"168.7"	"4.53"	"5.85"	"1"	"0"	"16.3"	"12.2"	"14.9"	"15.8"	"6.2"	"4.3"	"0.9"	"0.7"	"19.7"	"2.4"	"14.9"	"14.6"	"10.9"	"17.0"	""	"15.2"	""	"9.5"	"12.4"	"7.6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU21232.1"	"hypothetical protein FRACYDRAFT_234857 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.761"	"1"	"1"	"1"	"1"	"1"	"707"	"80.6"	"5.07"	"3.68"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU10764.1"	"FKBP-like protein [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.761"	"6"	"1"	"1"	"1"	"1"	"164"	"17.8"	"5.72"	"2.81"	"1"	"0"	"6.8"	""	"3.7"	""	"7.0"	""	"4.8"	""	"6.4"	""	"10.0"	""	"8.1"	""	""	""	""	""	"5.7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU06178.1"	"ankyrin [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.761"	"2"	"1"	"4"	"1"	"1"	"489"	"53.8"	"7.81"	"8.15"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU19411.1"	"hypothetical protein FRACYDRAFT_268011, partial [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.761"	"5"	"1"	"1"	"1"	"1"	"224"	"25.2"	"4.79"	"2.69"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU17774.1"	"FAD-binding domain-containing protein [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.759"	"2"	"1"	"2"	"1"	"1"	"669"	"73.3"	"7.62"	"6.10"	"1"	"0"	"5.4"	"14.6"	"5.9"	"11.8"	"13.5"	"11.0"	"10.1"	""	"15.0"	"9.3"	"17.3"	"7.9"	"9.8"	"8.2"	""	"8.3"	""	"9.7"	"9.1"	"9.9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU18529.1"	"RNA-binding domain-containing protein, partial [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.759"	"12"	"1"	"2"	"1"	"1"	"76"	"8.4"	"4.48"	"4.93"	"1"	"0"	"5.8"	"5.9"	"2.6"	"10.1"	"4.5"	"6.8"	"3.3"	"0.6"	"4.9"	"9.1"	"5.7"	"16.5"	"7.5"	"11.9"	""	"12.6"	""	"12.7"	"5.0"	"5.9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU20224.1"	"hypothetical protein FRACYDRAFT_236296 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.758"	"3"	"1"	"1"	"1"	"1"	"283"	"31.5"	"7.02"	"2.54"	"1"	"0"	""	""	"1.5"	""	"4.1"	""	"4.3"	""	"4.5"	""	"5.2"	""	""	""	""	""	""	""	"2.3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU12433.1"	"hypothetical protein FRACYDRAFT_244701 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.757"	"2"	"1"	"1"	"1"	"1"	"507"	"57.9"	"7.53"	"2.77"	"1"	"0"	"10.5"	""	"6.0"	""	"5.6"	""	"4.2"	""	"9.6"	""	"9.0"	""	"7.8"	""	""	""	""	""	"8.5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU09564.1"	"hypothetical protein FRACYDRAFT_173639 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.751"	"3"	"1"	"1"	"1"	"1"	"434"	"46.5"	"4.54"	"3.03"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU17235.1"	"S-adenosyl-L-methionine-dependent methyltransferase, partial [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.750"	"4"	"1"	"1"	"1"	"1"	"278"	"31.8"	"5.02"	"2.86"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	"1.5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU16567.1"	"AAA-domain-containing protein [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.749"	"5"	"1"	"1"	"1"	"1"	"264"	"28.2"	"6.57"	"2.90"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU21975.1"	"hypothetical protein FRACYDRAFT_232124 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.745"	"2"	"1"	"2"	"1"	"1"	"563"	"60.3"	"4.75"	"5.33"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU23462.1"	"hypothetical protein FRACYDRAFT_267545 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.745"	"4"	"1"	"1"	"1"	"1"	"366"	"40.8"	"8.84"	"3.56"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU22222.1"	"hypothetical protein FRACYDRAFT_166268 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.744"	"3"	"1"	"1"	"1"	"1"	"311"	"35.4"	"4.51"	"2.31"	"1"	"0"	""	"6.7"	""	"6.0"	""	"2.1"	""	""	""	"2.7"	""	"5.0"	""	"6.3"	""	"6.2"	""	"6.1"	""	"3.5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU10278.1"	"hypothetical protein FRACYDRAFT_247893 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.743"	"1"	"1"	"2"	"1"	"1"	"730"	"78.5"	"9.89"	"5.19"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU22266.1"	"GIDA-domain-containing protein [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.740"	"2"	"1"	"1"	"1"	"1"	"611"	"68.2"	"6.79"	"3.24"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU10669.1"	"hypothetical protein FRACYDRAFT_247054 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.740"	"1"	"1"	"2"	"1"	"1"	"660"	"71.8"	"9.50"	"5.47"	"1"	"0"	"1.6"	""	""	"1.7"	"2.0"	""	""	""	"2.2"	""	""	"2.0"	"2.0"	""	""	""	""	"2.2"	"1.8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU08129.1"	"hypothetical protein FRACYDRAFT_264742 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.739"	"4"	"1"	"2"	"1"	"1"	"241"	"27.1"	"7.11"	"5.91"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU23037.1"	"Zw10-domain-containing protein [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.733"	"1"	"1"	"1"	"1"	"1"	"915"	"101.9"	"5.15"	"2.89"	"1"	"0"	"15.6"	""	"20.5"	""	"14.1"	""	"12.1"	""	"24.3"	""	"24.0"	""	"23.5"	""	""	""	""	""	"16.4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU11968.1"	"hypothetical protein FRACYDRAFT_245092 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.731"	"5"	"1"	"1"	"1"	"1"	"204"	"23.5"	"4.97"	"2.74"	"1"	"0"	"1.7"	""	"3.5"	""	""	""	""	""	"1.9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU19424.1"	"dihydroorotate oxidase [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.728"	"3"	"1"	"2"	"1"	"1"	"387"	"42.8"	"6.10"	"6.17"	"1"	"0"	"3.0"	"5.8"	"1.6"	"9.2"	"2.2"	""	""	""	"4.8"	"2.9"	"2.6"	"5.8"	"2.5"	"5.9"	""	"5.8"	""	"5.5"	"2.3"	"1.3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU18410.1"	"DnaJ-domain-containing protein [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.728"	"2"	"1"	"1"	"1"	"1"	"534"	"59.4"	"5.25"	"2.58"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU09435.1"	"Adaptor protein complex sigma subunit [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.727"	"6"	"1"	"2"	"1"	"1"	"158"	"18.7"	"5.21"	"6.28"	"1"	"0"	"14.6"	"12.5"	"10.5"	"9.4"	"8.1"	"5.3"	"6.1"	"1.0"	"20.6"	"4.6"	"14.8"	"11.0"	"15.2"	"9.4"	""	"10.6"	""	"7.8"	"10.2"	"6.3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU08435.1"	"Flavocytochrome c [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.719"	"1"	"1"	"2"	"1"	"1"	"954"	"104.4"	"5.88"	"4.59"	"1"	"0"	"7.6"	"27.8"	"7.7"	"28.5"	"11.9"	"14.0"	"8.6"	""	"24.3"	"10.0"	"18.1"	"8.6"	"14.2"	"9.4"	""	"10.2"	""	"14.8"	"14.0"	"10.6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU21658.1"	"fatty acid desaturase [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.718"	"3"	"1"	"2"	"1"	"1"	"334"	"38.3"	"8.59"	"4.50"	"1"	"0"	"2.4"	"7.5"	"1.6"	"7.2"	""	"2.6"	""	"1.8"	"2.4"	"3.1"	"1.6"	"6.8"	""	"4.0"	""	"6.8"	""	"2.1"	""	"5.7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU13333.1"	"hypothetical protein FRACYDRAFT_188636 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.717"	"8"	"1"	"2"	"1"	"1"	"107"	"11.9"	"9.41"	"6.19"	"1"	"0"	""	"2.7"	""	"5.0"	""	"3.7"	""	""	""	"3.3"	""	"5.0"	""	"5.3"	""	"6.0"	""	"4.1"	""	"4.4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"High"	"IsMasterProtein"	"OEU11120.1"	"hypothetical protein FRACYDRAFT_246231 [Fragilariopsis cylindrus CCMP1102]"	"0.001"	"2.716"	"2"	"1"	"2"	"1"	"1"	"397"	"44.5"	"9.14"	"5.81"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
